airtable_id,agv_type,product_name,service_coverage,source_notes,active,company_id,product_id,is_oem_product,base_model_id,product_description,distribution_model
recnbAB6leRubMaAn,Forklift AGV,AMADEUS Classic,EU|Global,ds-automotion.com/amadeus,true,recjVkDGpP36pQokQ,4ef3b9d7-7b1b-4faa-a5c8-ad3d7efac25b,true,recyBEW69dWW8Gc30,"Driverless high-lift stacker; up to 2t; up to 2,800mm lift; laser+SLAM; VDA5050",Direct
recneFhfHDihotcvg,Forklift AGV,BT Levio LAE250 Autopilot,EU,"Specs from official Toyota datasheet (TP-746906-040, v12, 2019-03-12). Pallet Mover (lowlifter) — lift only 120mm off floor, no stacking. Standard config: lead-acid 24V/500Ah; Li-Ion auto-charge optional. Min aisle width (auto mode, FL1200, large battery, short-side): 2660mm. Width 930mm, overall length 2227mm (FL1200 large battery). Max gradient 6% loaded. Battery swap: sideway change possible. forks_free_floating=FALSE per taxonomy (fork support wheels present).

Source: https://toyota-forklifts.eu/globalassets/50-local-library/cz/downloads/agv-technicke-listy/lae250-technicky-list.pdf/",true,recxPqJCeWxlTqf4V,f5a2a7b2-df70-4d81-bf1c-2d9dbb223e24,,rechCCtaqcG85G1Ij,"Specs from official Toyota datasheet (TP-746906-040, v12, 2019-03-12). Pallet Mover (lowlifter) — lift only 120mm off floor, no stacking. Standard config: lead-acid 24V/500Ah; Li-Ion auto-charge optional. Min aisle width (auto mode, FL1200, large battery, short-side): 2660mm. Width 930mm, overall length 2227mm (FL1200 large battery). Max gradient 6% loaded. Battery swap: sideway change possible. forks_free_floating=FALSE per taxonomy (fork support wheels present).",
recoPBGdnXYOXacbP,Mobile AMR,Geek+ P-Series (Shelf-to-Person),EU|Global,"geekplus.com/p-series — is_oem CORRECTED to TRUE (own mfg, Nanjing)",true,recAt0MsnmNI40XJ6,94d932bc-1d43-4e55-abdb-da842279d04c,true,recR8RwHC1wCEgGnV,"G2P shelf-to-person; up to 1,200kg shelf; up to 4.5m/s; SLAM+QR; rotation_capable; grid; 99.99% accuracy",Direct|Dealer Network
recoszHbsDcBeFOLG,Mobile AMR,MiR500,EU,"mobile-industrial-robots.com MiR500 (legacy, predecessor to MiR600). 500kg, 2.0 m/s, SLAM, Li-Ion, IP52. HIGH confidence.",true,rec3kotWF4mpX7RTU,1f29c8d9-ed28-47c0-bb90-2967eb02dc7e,,recaayZZAdRwBtAqS,,
recp3wwBVefoBjwsb,Mobile AMR,Geek+ P1200R,EU,"geekplus.com P-Series shelf-to-person AMR. P1200R heavy variant, up to 1200kg, 2.0 m/s, SLAM. MEDIUM confidence.",true,recAt0MsnmNI40XJ6,ab3adbf8-b451-4c86-ba9a-f062753cbc6a,,rectPC5hYTH4YaTCq,,
recpAiRQghmnSvZCo,Mobile AMR,Grenzebach L1200S,EU,"Underride transport AMR. Goes under tables, trolleys, racks, shelves (requires carrier leg clearance ≥ 330mm). 60mm electrical lift to pick up load carrier. Max speed 2.0 m/s (newer generation; older L1200S-Li from 2021 datasheet had 1.0 m/s). Battery/charge data from 2021 datasheet (LiFePO4, 30 min 15-80% charge, 6h runtime at 1000kg). Contour navigation = Natural Feature SLAM, no infrastructure modifications required. Fleet Manager VDA5050-compatible but L1200S vehicle VDA5050 not explicitly confirmed. top_module_type=Lift (60mm lift to engage carrier). Dimensions from current product page.

Source: https://www.grenzebach.com/en/markets/intralogistics/automated-guided-vehicles/l1200s/",true,reccYgYjiWKDCZrDt,35e46e3d-544b-48a6-a235-d6e597946f42,,recuOsNtiRs7gMHPx,"Underride transport AMR. Goes under tables, trolleys, racks, shelves (requires carrier leg clearance ≥ 330mm). 60mm electrical lift to pick up load carrier. Max speed 2.0 m/s (newer generation; older L1200S-Li from 2021 datasheet had 1.0 m/s). Battery/charge data from 2021 datasheet (LiFePO4, 30 min 15-80% charge, 6h runtime at 1000kg). Contour navigation = Natural Feature SLAM, no infrastructure modifications required. Fleet Manager VDA5050-compatible but L1200S vehicle VDA5050 not explicitly confirmed. top_module_type=Lift (60mm lift to engage carrier). Dimensions from current product page.",
recpHbENKVJ2wEByQ,Tugger AGV,MLR Caesar,EU,"rofa-group.com Caesar series. Tow tractor / platform AGV, towing up to 5500kg, platform variant carry 1000kg, 1.5 m/s. Laser + radar + 3D camera nav. Includes Caesar Hospital II compact variant. HIGH confidence.",true,reck9mB0hzWs4tHYB,adce4083-4c4c-4263-9e74-1c9f19dafff9,,recyxRaBX2TQruv30,,
recpXuTPk1WhEDMBn,Forklift AGV,Alstef GT16,EU,"VNA (Very Narrow Aisle) turret forklift AGV. BA Systèmes SAS is the legal entity; operating as 'Alstef Mobile Robotics' since June 2023 within Alstef Group. Founded ~1973, HQ: 9 route de Chavagne, 35310 Mordelles (near Rennes), France. Navigation: 'mixed laser navigation: free + targets' — SLAM for general movement, laser reflectors for precise VNA storage/retrieval positioning → infrastructure_required=1. Trilateral head for lateral load pick/deposit in VNA racking. Max lift 12m (12,000mm). Suitable for freezing environments. Fleet: OPAL (Alstef proprietary fleet management). NOTE: The user's supplier description referenced a 'SHERPA family' — this is NOT a BA Systèmes product line. SHERPA Mobile Robotics (Haguenau, France) is a SEPARATE company with unrelated SHERPA-B/P/D/F AMRs. No tugger product found in current Alstef AGV lineup.

Source: https://alstefgroup.com/intralogistics-solutions/our-products/agv-amr/agv-amr-range/",true,recqURrzWQCNcvx5y,acb0a7f9-ff22-4e51-ab87-89b674b1bc11,,recQ3eodHZ9ZFufxZ,"VNA (Very Narrow Aisle) turret forklift AGV. BA Systèmes SAS is the legal entity; operating as 'Alstef Mobile Robotics' since June 2023 within Alstef Group. Founded ~1973, HQ: 9 route de Chavagne, 35310 Mordelles (near Rennes), France. Navigation: 'mixed laser navigation: free + targets' — SLAM for general movement, laser reflectors for precise VNA storage/retrieval positioning → infrastructure_required=1. Trilateral head for lateral load pick/deposit in VNA racking. Max lift 12m (12,000mm). Suitable for freezing environments. Fleet: OPAL (Alstef proprietary fleet management). NOTE: The user's supplier description referenced a 'SHERPA family' — this is NOT a BA Systèmes product line. SHERPA Mobile Robotics (Haguenau, France) is a SEPARATE company with unrelated SHERPA-B/P/D/F AMRs. No tugger product found in current Alstef AGV lineup.",
recpdVMhD5Odrp3sC,Forklift AGV,CompactMover FOL U 1200,,,true,rec8blP7rKmtibWcx,2aa7ab49-d00f-4689-8095-91384219b14a,,recYqBVg3w0ashSjr,"antdriven.com/oceaneering-compactmover-fol-u-1200 (BlueBotics ANT partner mirror). Fork-over-leg pallet stacker AGV, 1200 kg, lift 1100 mm (mast height), BlueBotics ANT natural-feature SLAM. Speed not OEM-published — NULL. Not VNA (conventional fork-over-leg geometry). HIGH confidence on payload/lift.",
recq7Z5SDdy8uWe01,Forklift AGV,VisionNav VNE20,EU,"visionnav.com VNE20. Counterbalance/reach truck AGV, 1500kg, lift 3000mm, aisle 3760mm (PM-verified). 3D SLAM.",true,recukyJanezH7UdIk,eae34991-9bd6-4e6d-b25c-3b55a57c6b01,,reciADJpeY7qcTrFI,,
recqVCl4gxJRYxzha,Forklift AGV,EKS 215a,EU|Global,jungheinrich.com press 2021,true,recoAvZXd1iBbz0KJ,6e9521a8-1919-4793-9da5-92da5514ce86,true,recm5uWsK3k211Wrz,Automated self-supported stacker; 700kg; up to 6m lift; 24V Li-Ion; laser; warehouseNAVIGATION,Direct|Dealer Network
recqmpzQYXj49tdXb,Forklift AGV,AGILOX OCF,EU|Global,agilox.net/ocf; scanlox,true,reczVbLhhjMOYTRDU,a90239a3-04b3-4703-b2b8-fafec574598d,true,recxCmyTFQqN92Jan,"Omnidirectional counterbalanced AMR; 750 or 1,500kg; up to 1,600mm lift; open+closed pallets; auto fork width; X-SWARM",Direct|Dealer Network
recqobxlZo2zBzBSb,Mobile AMR,SAFELOG AGV L2,EU,"safelog.de blog 2023-07-06 L2 launch. Omnidirectional AMR, 1500kg, 0.02-1.6 m/s, hybrid nav (magnetic track / RFID / camera / contour / free nav). HIGH confidence on payload.",true,recFnzzgpAvw62jDy,94221129-41e1-4c02-8b67-db2e6ef97078,,rec53SCE0HNIV3f9W,,
recr14QNE3J4m3pp5,Forklift AGV,K55A Pallet Stacker,EU|Global,qviro.com/kivnon k55a,true,rec7yndnVdYy5eTUb,f300e096-9a3a-4028-a5bf-75c082df3d2b,true,rectsIEZDI8opGYtY,AGV pallet stacker (lifting); open-bottom + American pallets; stacking + intralogistics; robotic process automation; VDA5050,Direct|Dealer Network
recr27ZALy2fIoJEW,Forklift AGV,Linde L-MATIC AC,EU,"linde-mh.com L-MATIC AC. Counterbalanced pallet stacker AGV, ~1600kg, lift 4200mm, aisle ~3400mm, SLAM. OEM: Balyo LOWY CB. MEDIUM confidence on payload.",true,rec8aaW4EIEDGlEe0,6485e7ac-9c20-4564-ae83-6fb88055cfe3,true,recIeJ1xyvpzQTEPZ,,
recrVOMCBBGrwfcHw,Tugger AGV,Toyota Movit TAE500 Autopilot,EU,"Tugger AGV (Movit / Tracto), 5t (5000kg) towing capacity, pulls up to 4 load carriers (max_trailers=4). Coupling options: Universal, Tow Ball, or Automated Pin → mapped to Manual + Automatic. auto_hitch=TRUE (auto hook/unhook at predefined workstations). Speed: 8 km/h (2.22 m/s) unloaded, 6 km/h (1.67 m/s) with trailer. Navigation: Toyota Autopilot range supports reflector OR natural OR dual → set to dual; infrastructure_required config-dependent (null). Battery: lead-acid standard, auto-charging Li-Ion optional. Safety: CAT3 PLd, 360° coverage with automated tow pin (2D scanners). Op temp 0–40°C. WMS/ERP integration via T-ONE. Dimensions, turning radius not published on product page; no public VDI datasheet located.

Source: https://www.toyotamaterialhandling.com.au/products/automatic-guided-vehicles-agvs/toyota-movit-tae500-autopilot/",true,recxPqJCeWxlTqf4V,ba66d74a-79e5-4dcc-9d93-a8a3f6d731ee,,recn6F7VRgbTH0fBV,"Tugger AGV (Movit / Tracto), 5t (5000kg) towing capacity, pulls up to 4 load carriers (max_trailers=4). Coupling options: Universal, Tow Ball, or Automated Pin → mapped to Manual + Automatic. auto_hitch=TRUE (auto hook/unhook at predefined workstations). Speed: 8 km/h (2.22 m/s) unloaded, 6 km/h (1.67 m/s) with trailer. Navigation: Toyota Autopilot range supports reflector OR natural OR dual → set to dual; infrastructure_required config-dependent (null). Battery: lead-acid standard, auto-charging Li-Ion optional. Safety: CAT3 PLd, 360° coverage with automated tow pin (2D scanners). Op temp 0–40°C. WMS/ERP integration via T-ONE. Dimensions, turning radius not published on product page; no public VDI datasheet located.",
recrd7nL2NIJN93Tj,Forklift AGV,Linde L-MATIC core,EU,"linde-mh.com L-MATIC core. Entry pallet stacker AGV, ~1600kg (family), SLAM. OEM: Balyo LOWY. MEDIUM confidence — payload inferred from LOWY family.",true,rec8aaW4EIEDGlEe0,2eb53d9d-11a0-47a3-a43d-3acc9a8937e0,true,recnrNMBmlftEmsIE,,
recs6dIs5O7TaMMEX,Mobile AMR,Geek+ M200C,EU,"geekplus.com M-Series transport AMR. M200C, 200kg, 1.5 m/s, SLAM/QR/Vision. MEDIUM confidence.",true,recAt0MsnmNI40XJ6,6a76e9a5-8cd0-452f-99e7-dcb7a5eac185,,recYoovbPPrtJtqpy,,
recsa41VyLfwCxQMM,Forklift AGV,LOWY / LOWY HD,EU|Global,balyo.com/agv-stackers/lowy + lowy-hd,true,recpyJUHIF3IrIj3I,ce405eb4-875d-432a-bad6-e091ba97b2ba,true,recmVWjlnbMloX9xR,Autonomous stacker; 3m lift; 1.2t (HD: 1.6t); open pallets from conveyors/machines/inbound,Direct
recscBzwEZ4jwJywP,Tugger AGV,K11 Two-Way,EU|Global,omniairobot.com/k11; kivnon.com,true,rec7yndnVdYy5eTUb,9ebd8b34-8a3c-43a0-bc20-b6526b24179d,true,recCMEGkzXynOqLIH,"Bidirectional AGV tugger; up to 5,000kg towing; magnetic or SLAM; CE+TÜV; VDA5050",Direct|Dealer Network
rectDGFHnuugivHVD,Tugger AGV,TUGGY,EU|Global,balyo.com/agv-tuggers/tuggy (verify 7t on official page),true,recpyJUHIF3IrIj3I,fe34aca6-06ca-49dd-b015-bba8a210397c,true,recNxNMNqv3DOPlhe,Autonomous tow tractor (Linde base); tows carts up to 7t; return collection,Direct
rectX7NVIXzqyknfn,Forklift AGV,GreyOrange Ranger Forklift (RF-AP),EU,"greyorange.com RF-AP (Ranger Forklift AnyPallet). Forklift AMR, 2000kg, 1.7 m/s, 2D LiDAR SLAM.",true,recjfvPS6rpvUpcKt,a7b23f3a-0d4b-4d2e-a880-351ce495714d,,rece0Y90zu2uJgj8Z,,
rectuteRYBMxpIVUQ,Mobile AMR,ek robotics X MOVE 300,EU,"ek-robotics.com X MOVE 300. Underride AMR, 300kg. SLAM, natural feature. HIGH confidence on payload; speed not confirmed.",true,rec1ZqbEZI1N1xhER,60533616-a189-434b-8f5e-2293916913c3,,recEfc8W6q7VgiaAf,,
recuVDsgfU2ffU2OH,Forklift AGV,Alstef GF2,EU,"alstefgroup.com AGV range. GF2 counterbalance stacker, twin-pallet (2×1400kg), lift up to 6500mm. Payload = 1400kg per single pallet for KO matching. MEDIUM confidence.",true,recqURrzWQCNcvx5y,c34dbfc9-d0cb-4bf1-b120-e8994398fad3,,recYWa2oCbmvPrrHp,,
recudHiD0Hr6vFWt7,Forklift AGV,LOWY CB,EU|Global,balyo.com/agv-counterbalanced-stackers/lowy-cb,true,recpyJUHIF3IrIj3I,dde3c1fe-5b22-4ffd-9d17-b84b6c3af945,true,recBsUlw1p4LZ4iXa,Autonomous counterbalanced stacker; 4m lift; 1.6t; open AND closed pallets; conveyor/machine interaction,Direct
recvYeXA1tJU9MrDo,Forklift AGV,Stäubli FL1500,EU,"staubli.com FL1500 automated counterbalance forklift, 1500kg. Lift/speed: datasheet 403-blocked. MEDIUM.",true,rec8FExjRRo6svtHS,c1d2e27a-a367-4385-b6e2-f5ba63fb941e,,rec6AltmygpSpDhFz,,
recw9kWORrxGUwC3s,Forklift AGV,Grenzebach FL1200S,EU,"Pallet mover AGV for euro pallets at floor level. 60mm electrical lift (pallet pickup only, not stacking). Slides under euro pallets (1200×800mm). Contour navigation = Natural Feature SLAM. Specs from official 2021 datasheet: 1336×693×533mm, LiFePO4, 30 min charge (15-80%), 6h runtime at 1000kg load, IP32, 10-40°C, 80% humidity. forks_free_floating=FALSE (Pallet Mover rule). stacking_capability=FALSE (floor-level transport only). load_detection not mentioned. Battery: fixed contact autonomous charging.

Source: https://www.grenzebach.com/fileadmin/Grenzebach_Group/Intralogistics/Grenzebach_AGV_Portfolio_Datasheets_EN.pdf",true,reccYgYjiWKDCZrDt,ae2426bc-47a6-4ad7-abe4-90d19af952d7,,rec9sALtMQMaP7nvn,"Pallet mover AGV for euro pallets at floor level. 60mm electrical lift (pallet pickup only, not stacking). Slides under euro pallets (1200×800mm). Contour navigation = Natural Feature SLAM. Specs from official 2021 datasheet: 1336×693×533mm, LiFePO4, 30 min charge (15-80%), 6h runtime at 1000kg load, IP32, 10-40°C, 80% humidity. forks_free_floating=FALSE (Pallet Mover rule). stacking_capability=FALSE (floor-level transport only). load_detection not mentioned. Battery: fixed contact autonomous charging.",
recwqHi3tcaj5CifK,Forklift AGV,Balyo TRUCKY,EU,"balyo.com TRUCKY. Robotic pallet truck/jack, 3000kg, lift 125mm (low-lift), ~2.0 m/s. Carries 2 pallets simultaneously. Based on Linde T30 (T-MATIC equivalent). HIGH confidence on payload; speed MEDIUM.",true,recpyJUHIF3IrIj3I,461ecc42-99d0-4a16-89e9-6e149f23eced,,rec8t7dsVYV12reli,,
recxfxvERSmDQzIOI,Mobile AMR,KNAPP Open Shuttle 100,EU,"KNAPP Product Folder Open Shuttle 2024 (PDF). Container AMR, 120kg, 1.5 m/s, natural-feature SLAM, LiFePo4, VDA 5050, infra-free. Larger load carriers (max 900×650mm). HIGH confidence.",true,rec6rUDyeGz1KEUZR,845f46bf-28fb-4d92-b852-12bb897296c6,,recwzHVO7kBWlIlMW,,
recyMxl97RQuPImPf,Mobile AMR,Grenzebach OL1200S,EU,"Omnidirectional underride transport AMR. Awarded LogiMAT 'Best Product'. Payload 1200-1500kg, max speed 1.66 m/s (6 km/h), dimensions 1450×760×330mm. Contour navigation (SLAM). omnidirectional_movement=TRUE (can move sideways, rotate in place). VDA5050 confirmed — 'Both the Grenzebach Fleet Manager and the new OL1200S are VDA 5050-compatible' (press release). Designed for transporting long goods carriers in demanding industrial environments. Battery and charging specs not published on product page. multi_fleet_capable=TRUE (VDA5050 enables multi-vendor fleet management). battery_type set to LiFePO4 matching confirmed L1200S/FL1200S/FF1200S siblings on the same Grenzebach S-series platform (OL1200S-specific Ah not published).

Source: https://www.grenzebach.com/en/agv/ol1200s/",true,reccYgYjiWKDCZrDt,c8341139-644b-4c20-81a0-6d9339807696,,reczDq4v43DtAAqSh,"Omnidirectional underride transport AMR. Awarded LogiMAT 'Best Product'. Payload 1200-1500kg, max speed 1.66 m/s (6 km/h), dimensions 1450×760×330mm. Contour navigation (SLAM). omnidirectional_movement=TRUE (can move sideways, rotate in place). VDA5050 confirmed — 'Both the Grenzebach Fleet Manager and the new OL1200S are VDA 5050-compatible' (press release). Designed for transporting long goods carriers in demanding industrial environments. Battery and charging specs not published on product page. multi_fleet_capable=TRUE (VDA5050 enables multi-vendor fleet management). battery_type set to LiFePO4 matching confirmed L1200S/FL1200S/FF1200S siblings on the same Grenzebach S-series platform (OL1200S-specific Ah not published).",
recz5L2YBJZTWmysl,Mobile AMR,MAXOLUTION TV005,EU,"sew-eurodrive.at MAXOLUTION TV005. Transport vehicle, ~600kg. Configurable nav (tape/inductive/SLAM). MEDIUM confidence (code inference: TV=transport, 005=~600kg).",true,recBp0jsgCvbubRbL,3107c879-1278-456a-bee7-e0ac7a8c879f,,recfK9XL2oMOSnOhK,,
reczBwJBRd6hDm7c4,Forklift AGV,E80 Reach LGV,EU|Global,agvnetwork.com/e80-reach-lgv,true,rec4U8V9R8zqmsUXE,ac850130-555a-4653-96e0-226d7290b834,true,recQBQEd19G4BY6Su,Laser-guided reach truck; 3t; 12m lift; 3.5m turning radius; 1.5m/s; F&B/beverage/tissue,Integrator only (project)
